"ID","Title","Organisation ID","Organisation Name","Organisation Profile","Posted By - Name","Posted By - Profile","Short description","Location","Remote work allowed","Benefits","Workplace type","Description","Seniority level","Under 10 applications","Job functions","Date posted","Date expires","Industry","Source domain","Easy apply","Job type","Industry","Link"
"4240186345","Snr. Data Architect and Business Intelligence Engineer","b3JnOjQ1NjY4MzUy","adaptive & co","https://www.linkedin.com/company/adaptive-&-co/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4240186345"
"4233107890","Industrial Engineer (Digital Solutions)","b3JnOjQ1NDc4MjMy","FlySafair","https://www.linkedin.com/company/flysafair/life","","","-","Kempton Park, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4233107890"
"4250891784","Senior QA Engineer (Technology/Mining)","b3JnOjI0MDQ1NjQ=","Black Pen Recruitment","https://www.linkedin.com/company/blackpenrecruitment/life","","","-","City of Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250891784"
"4248079041","Software Engineer","b3JnOjUxNzc0MjkzOQ==","WatersEdge Solutions","https://www.linkedin.com/company/watersedge-solutions/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4248079041"
"4251681623","Channel Solutions Engineer","b3JnOjExMTkyNg==","Darktrace","https://www.linkedin.com/company/darktrace/life","","","-","Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251681623"
"4242654082","Solution Developer","b3JnOjQzNjMzNg==","Hollard Insurance","https://www.linkedin.com/company/hollard-insurance/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4242654082"
"4233669155","Senior Security Engineer - Automation","b3JnOjEwODQwMzA2","MoonPay","https://www.linkedin.com/company/moonpay/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4233669155"
"4252540146","Intermediate PHP Developer","b3JnOjg2Mzg2","NTT DATA, Inc.","https://www.linkedin.com/company/ntt-data-inc/life","","","-","Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252540146"
"4252532029","Data Engineer","","Confidential Co.","","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252532029"
"4252530703","BESS Solutions Engineer","b3JnOjM0NjM2ODU=","Solareff","https://www.linkedin.com/company/solareff/life","","","-","Roodepoort, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252530703"
"4252516318","Frontend Developer","","Confidential Co.","","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252516318"
"4252507112","Intermediate Full Stack Software Developer","b3JnOjYwNjUwNTc=","Webtonic Solutions","https://www.linkedin.com/company/webtonic-solutions/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4252507112"
"4251671724","Software Engineer","b3JnOjUxNzc0Mjk0Mg==","Homans","https://www.linkedin.com/company/homans-ai/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251671724"
"4251662266","Full-Stack Drupal Developer","b3JnOjkwNDU3OTEw","JobRack","https://www.linkedin.com/company/jobrack/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251662266"
"4251653805","AI/ML Solution Design & Architecture","b3JnOjc2NDIwODM4","Ekfrazo Technologies Private Limited","https://www.linkedin.com/company/ekfrazo-technologies/life","","","-","City of Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251653805"
"4251648985","Senior Distribution Engineer, Gitlab:Build","b3JnOjkzNzIy","GitLab","https://www.linkedin.com/company/gitlab-com/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251648985"
"4251644908","Senior Code Reviewer for LLM Data Training (C)","b3JnOjUxNzc0MjkzNw==","SME Work","https://www.linkedin.com/company/sme-work/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251644908"
"4251643181","Engineering Intern","b3JnOjUxNzc0Mjk0Mw==","RIFT-AR Technologies Inc.","https://www.linkedin.com/company/rift-ar-technologies-inc/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251643181"
"4251609753","[Full Remote] Frontend Software Engineer - EMEA (€ 4800-€7000 monthly)","b3JnOjIwMDM4MDAwOA==","Joinrs UK","https://www.linkedin.com/company/joinrs-en/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251609753"
"4251416153","Javascript Fullstack Engineer - Tech Lead","b3JnOjE0MzE5Mjk=","Lumenalta","https://www.linkedin.com/company/lumenalta/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251416153"
"4251265325","Template Developer","b3JnOjUxNzc0Mjk0NA==","Leaka Recruitment and HR Services","https://www.linkedin.com/company/leaka-recruitment-and-hr-services-pty-ltd/life","","","-","Pretoria, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251265325"
"4251180484","ServiceNow Technical Consultant – ITOM","b3JnOjI2ODc4NTQ=","RP International","https://www.linkedin.com/company/rp-international/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251180484"
"4251142560","LifeCheq Graduate Programme 2026","b3JnOjE1MjUwMzY=","Lifecheq","https://www.linkedin.com/company/lifecheq/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251142560"
"4251142459","Engineer, Solution Train","b3JnOjE2NTExOQ==","Standard Bank Group","https://www.linkedin.com/company/standard-bank-group/life","","","-","Johannesburg, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251142459"
"4251108475","Senior QA Automation Engineer","b3JnOjkxOTQ0","DigiCert","https://www.linkedin.com/company/digicert-inc-/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251108475"
"4251104949","IT System Engineer,","b3JnOjE0ODgzOTY0","Cable Network Egypt - CNE","https://www.linkedin.com/company/cable-network-egypt/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251104949"
"4251071516","IoT Data Engineer","b3JnOjEyMzYxOA==","Canonical","https://www.linkedin.com/company/canonical/life","","","-","Cape Town, Western Cape, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4251071516"
"4250899448","Quality Assurance Automation Engineer","b3JnOjI3NzYyMjU=","Harambee Youth Employment Accelerator","https://www.linkedin.com/company/harambee-youth-employment-accelerator/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250899448"
"4250895505","Senior SQL Server Developer (Technology/Mining)","b3JnOjI0MDQ1NjQ=","Black Pen Recruitment","https://www.linkedin.com/company/blackpenrecruitment/life","","","-","Sub-Saharan Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250895505"
"4250889639","ServiceNow Developer / Architect","b3JnOjYwNjI4ODQ=","Parvana","https://www.linkedin.com/company/parvana-strategic-sourcing-pty-ltd/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250889639"
"4250601518","Software Engineer","b3JnOjQ0ODY5Njk4Mg==","Klipboard","https://www.linkedin.com/company/weareklipboard/life","","","-","Stellenbosch, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250601518"
"4250592823","L2-L3 Infrastructure Support Engineer","b3JnOjMzNDI4NjQ=","Netsurit","https://www.linkedin.com/company/netsurit/life","","","-","Johannesburg, Gauteng, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250592823"
"4250550787","Software Engineer, AI (Python)","b3JnOjQwODI3NTY=","G2i Inc.","https://www.linkedin.com/company/g2i-inc/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250550787"
"4250515131","System Engineer","b3JnOjE3OTUyNjgwMw==","Odiin.Space","https://www.linkedin.com/company/odiinaerospace/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250515131"
"4250433274","Senior Salesforce Developer","b3JnOjE5NzY3NjE=","Capitec","https://www.linkedin.com/company/capitec-bank/life","","","-","Stellenbosch, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250433274"
"4250149876","Site Reliability Engineer - LMS","b3JnOjM4MDc0NjU=","Infotree Global Solutions","https://www.linkedin.com/company/infotree-global-solutions/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250149876"
"4250134934","Sr Specialist - Tableau Developer","b3JnOjEwNTExNg==","Sun Life","https://www.linkedin.com/company/sun-life-financial/life","","","-","Sun City, North-West, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4250134934"
"4249914696","Intermediate Software Development Engineer","b3JnOjk2Njc0MjM2","BETSoftware","https://www.linkedin.com/company/betsoftware/life","","","-","Umhlanga, KwaZulu-Natal, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249914696"
"4249905485","Test Manager","b3JnOjk0MjkyNDUx","Circana","https://www.linkedin.com/company/wearecircana/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249905485"
"4249903258","Software Engineer (Credit Risk) [Contract]","b3JnOjc2MjUzODky","Indsafri","https://www.linkedin.com/company/indsafri/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249903258"
"4249900671","Cloud IAM Engineer","b3JnOjIyMjYxMzY=","Vertex Agility","https://www.linkedin.com/company/vertex-agility-ltd/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249900671"
"4249797944","Senior Specialist: Developer Java","b3JnOjQ3NTk3ODI=","AfroCentric Group","https://www.linkedin.com/company/afrocentric-group/life","","","-","Roodepoort, Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249797944"
"4249795725","IT Developer","b3JnOjc3OTU5NQ==","RMB - Rand Merchant Bank","https://www.linkedin.com/company/rmb-rand-merchant-bank/life","","","-","Johannesburg, Gauteng, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249795725"
"4249794502","PHP Developer","b3JnOjI3NzczOTE=","Network Recruitment","https://www.linkedin.com/company/network-recruitment/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249794502"
"4249793782","Machine Learning Engineer","b3JnOjI0Mzc2Mg==","Discovery Limited","https://www.linkedin.com/company/discovery-limited/life","","","-","Gauteng, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249793782"
"4249786223","Back End Developer","b3JnOjYwNjMwMjM=","Paracon","https://www.linkedin.com/company/paracon/life","","","-","Johannesburg Metropolitan Area (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249786223"
"4249779554","Cloud Engineer","b3JnOjUxNzc0Mjk0Ng==","Avatar International SA","https://www.linkedin.com/company/avatar-international-sa/life","","","-","Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249779554"
"4249697867","Senior Backend Engineer","b3JnOjEzMTk1MQ==","takealot.com","https://www.linkedin.com/company/takealot/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249697867"
"4249675253","BI Developer","b3JnOjgxMzU3ODc5","Ntice Sourcing Solutions","https://www.linkedin.com/company/ntice-search-solutions/life","","","-","South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249675253"
"4249659971","Engineer","b3JnOjE2MTEyMw==","Nintex","https://www.linkedin.com/company/nintex/life","","","-","Johannesburg, Gauteng, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249659971"
"4249622687","Senior DevOps Engineer (GCP)","b3JnOjk2OTgwNDc=","Proxify","https://www.linkedin.com/company/proxify-se/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249622687"
"4249609097","Senior Dotnet Developer","b3JnOjQ1NTA4MTYw","Cruze Control Technologies","https://www.linkedin.com/company/cruze-control-technologies/life","","","-","City of Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249609097"
"4249397054","Software Engineer","b3JnOjEwNjQwODYw","TheSoul Publishing","https://www.linkedin.com/company/thesoul-publishing/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249397054"
"4249234295","Senior Staff Design Automation Engineer","b3JnOjExOTI0NjE=","Groq","https://www.linkedin.com/company/groq/life","","","-","Mafube, Free State, South Africa (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249234295"
"4249200110","QA Software Engineer - Revolution","b3JnOjEyMzY0MQ==","Confluence","https://www.linkedin.com/company/confluence-technologies/life","","","-","Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249200110"
"4249187108","Data Engineer","b3JnOjE1OTA2NTA=","Sentinel","https://www.linkedin.com/company/sentinel-it/life","","","-","EMEA (Remote)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249187108"
"4249173003","Associate QA Engineer","b3JnOjg4MzQw","HID","https://www.linkedin.com/company/hidglobal/life","","","-","Durban, KwaZulu-Natal, South Africa","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4249173003"
"4237422842","Data Migration Consultant","b3JnOjUxNzYyMjMyOQ==","Emporium","https://www.linkedin.com/company/emporiumsi/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4237422842"
"4202857991","Solutions Engineer - Cape Town","b3JnOjUwNjUzNjA=","Yoco","https://www.linkedin.com/company/yoco/life","","","-","Cape Town, Western Cape, South Africa (On-site)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4202857991"
"4241210953","PYTHON DEVELOPER – develop Backend Services & Design Data Models – in BIG 4 CONSULTANCY: 1 YEAR CONTRACT, paying R600/hour – R700/hour, CAPE TOWN","b3JnOjg5NzMxMDQ2","Acuity Consultants","https://www.linkedin.com/company/acuity-consultants/life","","","-","City of Cape Town, Western Cape, South Africa (Hybrid)","","","","","","","","2025-06-17 15:20:28","","","","NO","","","https://www.linkedin.com/jobs/view/4241210953"
